575	S. COATES	中后卫		里斯本竞技	葡甲	乌拉圭	196	92	29	右脚	80	31	88	64	70	70	72	74	71	63	88	64	66	67	60	80	76	90	60	81	81	85	83	40	40	40	40	40	2	3	6	3	S. COATES_中后卫_80
576	A. MARCHESÍN	门将		波尔图	葡甲	阿根廷	188	85	31	右脚	80	30	85	41	60	50	60	60	70	42	68	56	46	61	61	83	84	82	58	68	57	55	60	86	78	89	88	85	2	2	6	3	A. MARCHESÍN_门将_80
577	V. ABOUBAKAR	中锋		波尔图	葡甲	喀麦隆	184	82	27	右脚	80	32	88	84	76	78	72	74	62	81	79	62	63	83	83	84	79	84	64	79	51	52	77	40	40	40	40	40	2	2	6	3	V. ABOUBAKAR_中锋_80
578	MARIO GASPAR	右后卫		比利亚雷尔	西甲	西班牙	182	74	29	右脚	80	31	88	70	76	73	64	82	78	72	65	65	74	82	78	68	74	78	65	83	77	77	71	40	40	40	40	40	3	3	5	2	MARIO GASPAR_右后卫_80
579	K. MALCUIT	右后卫		那不勒斯	意甲	法国	178	75	28	右脚	80	31	89	72	75	76	75	73	75	60	66	56	61	86	85	68	76	75	71	82	76	77	77	40	40	40	40	40	2	2	5	2	K. MALCUIT_右后卫_80
580	T. STEPANENKO	后腰		顿涅茨克矿工	其它欧洲	乌克兰	181	76	30	左脚	80	30	88	68	78	69	65	82	79	62	75	60	68	73	70	79	77	81	73	85	82	82	84	40	40	40	40	40	2	3	6	3	T. STEPANENKO_后腰_80
581	K. GLIK	中后卫		摩纳哥	法甲	波兰	190	80	31	右脚	80	30	87	55	65	61	58	74	73	60	88	55	60	68	66	70	83	90	63	80	85	85	75	40	40	40	40	40	2	2	7	3	K. GLIK_中后卫_80
582	M. LANZINI	前腰		西汉姆联	英超	阿根廷	167	59	26	右脚	80	33	88	77	85	85	82	80	79	72	60	77	75	80	86	76	75	55	86	78	50	55	52	40	40	40	40	40	2	3	5	1	M. LANZINI_前腰_80
583	G. RAMÍREZ	前腰		桑普多利亚	意甲	乌拉圭	183	78	29	左脚	80	31	87	76	83	82	79	82	79	77	65	80	80	72	75	81	70	69	78	75	47	52	69	40	40	40	40	40	2	2	5	2	G. RAMÍREZ_前腰_80
584	S. LULIĆ	左前卫		拉齐奥	意甲	波黑	183	75	33	右脚	80	27	86	78	80	79	80	82	83	73	74	63	78	75	75	83	71	77	70	84	72	74	84	40	40	40	40	40	3	3	5	2	S. LULIĆ_左前卫_80
585	Y. KONOPLYANKA	左边锋		顿涅茨克矿工	其它欧洲	乌克兰	178	78	30	右脚	80	30	87	76	78	79	78	76	77	75	61	78	80	87	89	83	64	68	78	75	42	45	70	40	40	40	40	40	4	4	5	2	Y. KONOPLYANKA_左边锋_80
586	L. BENDER	后腰		洛沃库森	其它欧洲	德国	185	81	30	右脚	80	30	87	68	74	67	71	80	76	66	80	59	69	73	75	81	76	83	64	85	81	84	82	40	40	40	40	40	2	2	6	1	L. BENDER_后腰_80
587	D. VIDA	中后卫		贝西克塔斯	土超	克罗地亚	184	73	30	右脚	80	30	88	69	71	71	74	75	72	65	78	58	64	82	73	73	83	78	77	86	84	78	81	40	40	40	40	40	2	2	6	3	D. VIDA_中后卫_80
588	FERNANDO	后腰		北京国安	中超	巴西	175	80	27	右脚	80	32	88	66	76	72	71	83	81	62	65	82	77	77	73	81	75	70	75	80	79	75	72	40	40	40	40	40	1	3	5	2	FERNANDO_后腰_80
589	E. ZAHAVI	中锋		广州富力	中超	以色列	182	71	32	右脚	80	29	87	80	81	80	80	78	77	80	72	79	75	70	73	78	78	73	78	78	52	54	55	40	40	40	40	40	2	3	6	2	E. ZAHAVI_中锋_80
590	JARDEL	中后卫		本菲卡	葡甲	巴西	192	88	33	右脚	80	27	87	60	68	68	64	69	62	55	85	55	40	69	67	72	85	89	65	72	85	86	89	40	40	40	40	40	2	2	6	2	JARDEL_中后卫_80
591	B. ANDRÉ	中前卫		里尔	法甲	法国	180	74	29	右脚	80	31	87	72	78	75	74	80	79	63	81	65	70	76	75	73	86	78	74	85	73	75	76	40	40	40	40	40	2	2	6	3	B. ANDRÉ_中前卫_80
592	R. BARKLEY	中前卫		切尔西	英超	英格兰	189	76	26	右脚	80	33	88	73	85	85	87	80	79	71	65	70	72	77	77	80	70	79	76	76	60	62	68	40	40	40	40	40	4	4	5	1	R. BARKLEY_中前卫_80
593	K. BELLARABI	右前卫		洛沃库森	其它欧洲	德国	184	80	29	右脚	80	31	87	77	79	84	79	75	70	73	61	55	66	90	92	82	66	71	83	77	55	51	66	40	40	40	40	40	2	3	5	2	K. BELLARABI_右前卫_80
594	K. ZOUMA	中后卫		切尔西	英超	法国	190	96	25	右脚	80	35	88	63	71	62	64	67	65	57	80	63	65	75	70	73	90	93	64	76	78	81	87	40	40	40	40	40	2	2	6	2	K. ZOUMA_中后卫_80
595	K. LALA	右后卫		斯特拉斯堡	法甲	法国	178	78	28	右脚	80	31	88	64	74	72	74	70	77	61	64	77	79	84	83	81	79	75	80	83	67	70	72	40	40	40	40	40	3	3	6	3	K. LALA_右后卫_80
596	ÍÑIGO MARTÍNEZ	中后卫		毕尔巴鄂竞技	西甲	西班牙	182	77	28	左脚	80	31	88	59	72	64	61	76	80	60	81	80	72	73	72	80	80	80	68	79	85	84	78	40	40	40	40	40	2	1	6	2	ÍÑIGO MARTÍNEZ_中后卫_80
597	M. DE SCIGLIO	右后卫		尤文图斯	意甲	意大利	182	78	27	右脚	80	32	88	66	72	75	73	75	77	61	65	59	73	82	80	77	75	75	68	83	78	80	76	40	40	40	40	40	3	3	4	2	M. DE SCIGLIO_右后卫_80
598	M. GRADEL	左边锋		图卢兹	法甲	科特迪瓦	177	70	32	右脚	80	29	87	78	79	83	82	72	62	80	62	75	71	87	90	82	70	63	74	76	52	55	60	40	40	40	40	40	3	3	6	2	M. GRADEL_左边锋_80
599	F. VÁZQUEZ	前腰		塞维利亚	西甲	阿根廷	187	80	30	左脚	80	30	88	77	92	92	84	77	74	73	63	70	75	69	68	68	70	75	86	70	50	61	75	40	40	40	40	40	1	1	5	3	F. VÁZQUEZ_前腰_80
600	V. CUESTA	中后卫		国际体育	巴甲	阿根廷	187	84	31	左脚	80	30	87	63	74	76	70	77	79	64	81	70	65	75	76	72	79	79	75	77	83	86	73	40	40	40	40	40	3	2	7	2	V. CUESTA_中后卫_80
601	G. CANO	中锋		麦德林独立	哥甲	阿根廷	176	72	31	右脚	80	30	88	85	75	75	78	67	65	84	72	70	73	78	80	75	75	74	80	81	50	53	80	40	40	40	40	40	3	3	7	3	G. CANO_中锋_80
602	A. MANDI	中后卫		皇家贝蒂斯	西甲	阿尔及利亚	184	78	28	右脚	80	31	88	66	80	68	66	81	78	66	82	55	71	79	78	58	82	77	69	84	82	84	78	40	40	40	40	40	1	1	7	3	A. MANDI_中后卫_80
603	R. FÄHRMANN	门将		诺维奇	英超	德国	196	95	31	右脚	80	30	86	42	60	54	48	58	69	47	70	57	47	70	68	84	75	92	70	66	57	49	50	86	86	85	84	87	1	1	5	3	R. FÄHRMANN_门将_80
604	ESCUDERO	左后卫		塞维利亚	西甲	西班牙	176	67	30	左脚	80	30	87	79	83	74	71	80	70	64	62	65	78	84	81	83	66	73	67	78	82	76	74	40	40	40	40	40	1	1	4	1	ESCUDERO_左后卫_80
605	HUGO MALLO	右后卫		维戈塞尔塔	西甲	西班牙	174	69	28	右脚	80	31	88	66	80	70	73	70	80	58	66	58	78	79	78	74	81	69	65	90	77	82	77	40	40	40	40	40	1	1	6	2	HUGO MALLO_右后卫_80
606	M. WEISER	右后卫		洛沃库森	其它欧洲	德国	176	67	25	右脚	80	35	89	72	80	82	78	73	76	67	60	60	74	87	88	75	71	61	81	86	65	67	69	40	40	40	40	40	2	3	5	1	M. WEISER_右后卫_80
607	J. VELTMAN	中后卫		阿贾克斯	荷甲	荷兰	182	73	27	右脚	80	32	87	69	76	73	74	78	75	64	81	65	68	77	72	75	79	77	68	78	82	80	83	40	40	40	40	40	2	3	7	3	J. VELTMAN_中后卫_80
608	L. SHAW	左后卫		曼联	英超	英格兰	185	81	24	左脚	80	37	90	71	77	79	70	76	79	55	73	62	72	84	83	65	71	74	70	79	79	76	75	40	40	40	40	40	1	2	6	1	L. SHAW_左后卫_80
609	PEDRO GEROMEL	中后卫		格雷米奥	巴甲	巴西	190	84	34	右脚	80	26	87	63	77	73	76	79	81	64	78	72	71	77	72	74	78	78	75	78	86	81	80	40	40	40	40	40	2	3	6	2	PEDRO GEROMEL_中后卫_80
610	D. ORIGI	中锋		利物浦	英超	比利时	185	75	24	右脚	80	37	89	80	78	79	77	74	72	80	81	65	76	86	87	79	76	78	75	79	45	48	70	40	40	40	40	40	3	3	5	2	D. ORIGI_中锋_80
611	MANU TRIGUEROS	中前卫		比利亚雷尔	西甲	西班牙	178	75	28	右脚	80	31	88	68	86	75	74	86	84	69	67	68	70	75	76	84	74	77	72	80	65	60	69	40	40	40	40	40	3	3	4	1	MANU TRIGUEROS_中前卫_80
612	JEMERSON	中后卫		摩纳哥	法甲	巴西	184	77	27	右脚	80	32	88	56	67	68	65	75	75	55	85	66	62	78	77	80	84	80	68	77	85	83	82	40	40	40	40	40	2	2	6	3	JEMERSON_中后卫_80
613	GABRIEL	中后卫		瓦伦西亚	西甲	巴西	185	72	29	右脚	80	31	87	64	68	63	58	74	74	60	80	59	60	74	73	71	80	81	74	78	85	90	88	40	40	40	40	40	1	1	6	1	GABRIEL_中后卫_80
614	D. BERARDI	右边锋		萨索罗	意甲	意大利	183	72	25	左脚	80	35	90	80	80	81	79	76	78	77	64	78	79	82	83	80	66	68	78	81	49	44	64	40	40	40	40	40	2	3	4	1	D. BERARDI_右边锋_80
615	L. PAVOLETTI	中锋		卡利亚里	意甲	意大利	188	85	31	右脚	80	30	87	84	77	75	69	72	66	84	90	61	68	72	75	82	88	85	66	79	45	47	61	40	40	40	40	40	2	2	5	1	L. PAVOLETTI_中锋_80
616	A. SAMARIS	后腰		本菲卡	葡甲	希腊	189	80	30	右脚	80	30	88	65	77	75	75	77	76	62	77	75	60	71	71	80	77	85	66	85	84	85	86	40	40	40	40	40	2	2	6	3	A. SAMARIS_后腰_80
617	F. SMOLOV	中锋		维戈塞尔塔	西甲	俄罗斯	187	80	29	右脚	80	31	88	83	80	80	74	77	69	81	76	78	70	80	77	82	75	80	75	79	40	42	50	40	40	40	40	40	4	4	6	3	F. SMOLOV_中锋_80
618	J. KING	中锋		伯恩茅斯	英超	挪威	180	74	27	右脚	80	32	88	74	79	77	82	68	66	82	65	72	66	91	89	82	80	86	73	72	53	52	65	40	40	40	40	40	2	3	6	1	J. KING_中锋_80
619	EMERSON	左后卫		切尔西	英超	意大利	175	77	25	左脚	80	35	88	70	83	79	81	75	81	63	64	71	76	81	83	80	72	65	82	78	67	68	70	40	40	40	40	40	1	2	5	2	EMERSON_左后卫_80
620	L. MILIVOJEVIĆ	后腰		水晶宫	英超	塞尔维亚	186	80	28	右脚	80	31	88	66	77	66	68	82	78	66	76	82	74	69	63	82	66	81	68	84	80	79	85	40	40	40	40	40	2	2	7	3	L. MILIVOJEVIĆ_后腰_80
621	J. HENDRIX	后腰		埃因霍温	荷甲	荷兰	182	70	24	左脚	80	37	89	70	77	72	73	78	83	62	76	68	73	77	73	72	74	76	75	76	75	73	82	40	40	40	40	40	2	2	5	2	J. HENDRIX_后腰_80
622	J. SERI	中前卫		加拉塔萨雷	土超	科特迪瓦	168	65	28	右脚	80	31	87	73	82	75	79	84	82	68	60	78	79	74	77	77	74	69	80	76	69	70	70	40	40	40	40	40	2	3	5	3	J. SERI_中前卫_80
623	BERTRAND TRAORÉ	右边锋		里昂	法甲	布基纳法索	181	73	24	左脚	80	37	88	82	74	81	75	77	72	80	73	74	82	84	82	79	74	72	79	75	52	50	58	40	40	40	40	40	1	1	3	2	BERTRAND TRAORÉ_右边锋_80
624	LLORENTE	中后卫		皇家社会	西甲	西班牙	186	75	26	右脚	80	33	87	63	74	64	62	77	74	59	87	55	61	75	76	65	85	76	65	83	85	82	81	40	40	40	40	40	2	2	5	1	LLORENTE_中后卫_80
625	N. BENTALEB	中前卫		纽卡斯尔联	英超	阿尔及利亚	187	78	25	左脚	80	35	89	72	80	81	81	82	81	72	65	80	79	73	75	84	72	76	73	79	69	73	67	40	40	40	40	40	2	2	5	2	N. BENTALEB_中前卫_80
626	Y. MINA	中后卫		埃弗顿	英超	哥伦比亚	195	94	25	右脚	80	35	90	60	70	63	71	72	70	59	90	56	51	76	70	75	90	91	62	77	76	81	87	40	40	40	40	40	2	2	5	2	Y. MINA_中后卫_80
627	Y. GAZINSKIY	中前卫		克拉斯诺达尔	俄超	俄罗斯	184	75	30	右脚	80	30	88	68	78	75	72	84	81	63	81	61	75	77	75	79	77	81	70	84	82	76	75	40	40	40	40	40	3	3	5	2	Y. GAZINSKIY_中前卫_80
628	IAGO FALQUÉ	右边锋		热那亚	意甲	西班牙	174	69	29	左脚	80	31	88	80	82	82	78	79	76	77	62	75	78	80	82	78	64	69	80	78	52	53	64	40	40	40	40	40	3	2	5	1	IAGO FALQUÉ_右边锋_80
629	L. SEPE	门将		帕尔马	意甲	意大利	185	75	28	左脚	80	31	86	40	56	54	46	60	62	44	60	55	53	64	62	78	81	82	63	64	58	54	53	86	85	84	88	86	2	2	6	2	L. SEPE_门将_80
630	IVÁN MARCANO	中后卫		波尔图	葡甲	西班牙	189	77	32	左脚	80	29	87	63	70	65	71	79	73	61	85	61	63	68	68	73	88	78	66	75	85	84	80	40	40	40	40	40	2	2	5	2	IVÁN MARCANO_中后卫_80
631	YURI	左后卫		毕尔巴鄂竞技	西甲	西班牙	181	79	29	左脚	80	31	88	71	74	64	58	67	73	66	73	70	77	80	79	81	78	77	72	84	79	83	76	40	40	40	40	40	1	2	6	3	YURI_左后卫_80
632	T. MINGS	中后卫		阿斯顿维拉	英超	英格兰	196	77	26	左脚	80	33	88	59	73	72	72	71	76	57	76	55	62	76	72	74	83	86	70	85	83	82	85	40	40	40	40	40	2	2	6	1	T. MINGS_中后卫_80
633	G. DEFREL	中锋		萨索罗	意甲	法国	179	77	28	左脚	80	31	88	81	81	83	80	68	64	79	70	69	72	86	87	83	67	69	74	75	51	55	82	40	40	40	40	40	2	3	6	1	G. DEFREL_中锋_80
634	M. BERG	中锋		克拉斯诺达尔	俄超	瑞典	184	85	33	右脚	80	27	87	83	80	75	76	74	74	83	80	78	71	77	76	79	76	78	74	73	50	48	63	40	40	40	40	40	2	3	7	2	M. BERG_中锋_80
635	R. OLSEN	门将		卡利亚里	意甲	瑞典	196	86	29	右脚	80	31	85	40	58	51	53	62	64	47	72	55	56	59	62	81	80	82	67	60	70	58	61	85	83	86	89	86	1	2	5	2	R. OLSEN_门将_80
636	T. SAVANIER	中前卫		蒙彼利埃	法甲	法国	171	62	28	右脚	80	31	87	71	79	80	81	83	81	73	61	84	86	74	80	84	67	66	82	75	57	60	70	40	40	40	40	40	3	4	6	2	T. SAVANIER_中前卫_80
637	K. TOKO EKAMBI	中锋		里昂	法甲	喀麦隆	185	74	27	右脚	80	32	88	83	79	81	73	71	78	82	73	67	72	79	82	79	73	78	77	75	45	50	63	40	40	40	40	40	2	3	5	2	K. TOKO EKAMBI_中锋_80
638	BORJA IGLESIAS	中锋		皇家贝蒂斯	西甲	西班牙	187	86	26	右脚	80	33	88	84	79	73	76	69	64	83	82	65	68	74	67	82	76	90	79	78	44	49	57	40	40	40	40	40	2	2	5	2	BORJA IGLESIAS_中锋_80
639	M. LOPEZ	中前卫		马赛	法甲	法国	167	58	22	右脚	80	42	90	75	81	80	85	81	76	68	60	79	76	75	80	70	65	62	85	82	69	68	75	40	40	40	40	40	2	3	5	2	M. LOPEZ_中前卫_80
640	LLORENTE	后腰		马德里竞技	西甲	西班牙	184	73	24	右脚	80	37	88	65	78	71	75	80	76	62	75	63	63	71	74	72	76	81	76	83	80	83	78	40	40	40	40	40	2	2	4	1	LLORENTE_后腰_80
641	MIKEL MERINO	后腰		皇家社会	西甲	西班牙	188	83	23	左脚	80	38	90	75	79	75	76	86	84	68	76	69	70	66	64	68	68	78	62	73	81	84	70	40	40	40	40	40	1	3	5	1	MIKEL MERINO_后腰_80
642	L. DUBOIS	右后卫		里昂	法甲	法国	178	64	25	右脚	80	35	89	68	73	74	71	78	84	61	66	74	84	82	84	75	73	73	75	82	71	73	65	40	40	40	40	40	2	3	6	2	L. DUBOIS_右后卫_80
643	V. RONGIER	中前卫		马赛	法甲	法国	172	70	25	右脚	80	35	88	75	81	79	80	81	80	70	63	74	75	73	76	71	65	70	83	81	74	71	70	40	40	40	40	40	2	2	6	2	V. RONGIER_中前卫_80
644	J. BAMBA	左边锋		里尔	法甲	法国	175	72	23	右脚	80	38	90	77	80	82	81	72	69	75	63	71	75	87	88	79	73	70	81	78	51	53	65	40	40	40	40	40	2	2	5	2	J. BAMBA_左边锋_80
645	R. BORRÉ	中锋		河床	阿甲	哥伦比亚	175	71	24	右脚	80	37	89	81	76	76	75	74	71	77	75	60	69	84	83	77	81	78	81	84	50	58	82	40	40	40	40	40	3	3	5	2	R. BORRÉ_中锋_80
646	N. NÁNDEZ	中前卫		卡利亚里	意甲	乌拉圭	172	70	24	右脚	80	37	89	75	78	78	80	77	71	70	66	61	74	84	85	80	75	76	82	88	72	78	86	40	40	40	40	40	3	3	5	3	N. NÁNDEZ_中前卫_80
647	E. BAILLY	中后卫		曼联	英超	科特迪瓦	187	77	25	右脚	80	35	89	53	70	65	67	75	71	55	83	57	63	80	76	72	80	85	73	78	85	81	85	40	40	40	40	40	2	2	5	2	E. BAILLY_中后卫_80
648	J. HECTOR	左后卫		自由球员	自由球员	德国	185	75	29	左脚	80	31	88	67	77	76	78	82	81	66	74	67	73	79	75	74	65	72	66	86	81	79	73	40	40	40	40	40	1	2	7	3	J. HECTOR_左后卫_80
649	A. IWOBI	左边锋		埃弗顿	英超	尼日利亚	180	75	23	右脚	80	38	90	77	86	86	83	79	73	69	62	65	73	83	81	73	65	76	85	79	55	53	65	40	40	40	40	40	2	2	4	2	A. IWOBI_左边锋_80
650	JOELINTON	中锋		纽卡斯尔联	英超	巴西	186	76	23	右脚	80	38	90	82	78	78	81	68	64	80	75	60	67	79	78	78	79	85	72	78	51	53	80	40	40	40	40	40	2	3	5	2	JOELINTON_中锋_80
651	G. MANCINI	中后卫		罗马	意甲	意大利	190	83	23	右脚	80	38	89	70	72	66	68	75	80	65	85	60	56	77	75	69	84	78	70	80	81	79	81	40	40	40	40	40	2	2	6	2	G. MANCINI_中后卫_80
652	M. DÚBRAVKA	门将		纽卡斯尔联	英超	斯洛伐克	190	80	30	右脚	80	30	86	42	55	44	49	55	55	40	60	55	45	61	65	77	78	76	65	56	46	45	47	87	88	82	92	86	2	3	6	2	M. DÚBRAVKA_门将_80
653	M. MAREGA	影锋		波尔图	葡甲	马里	186	83	28	右脚	80	31	87	84	71	74	70	70	67	82	79	68	74	86	85	83	79	89	74	88	57	61	49	40	40	40	40	40	2	2	6	2	M. MAREGA_影锋_80
654	H. WINKS	后腰		托特纳姆热刺	英超	英格兰	178	74	23	右脚	80	38	90	67	82	77	83	82	80	62	60	62	70	70	78	74	63	70	84	83	74	74	76	40	40	40	40	40	2	2	5	2	H. WINKS_后腰_80
655	L. TOUSART	后腰		里昂	法甲	法国	185	83	22	右脚	80	42	90	67	74	72	66	79	72	60	79	63	60	72	74	79	83	84	79	84	83	85	83	40	40	40	40	40	2	2	6	3	L. TOUSART_后腰_80
656	PEDRAZA	左后卫		皇家贝蒂斯	西甲	西班牙	184	73	23	左脚	80	38	89	75	78	79	83	74	76	70	70	62	78	84	78	76	69	77	63	82	71	69	78	40	40	40	40	40	1	2	4	2	PEDRAZA_左后卫_80
657	ZAMBO ANGUISSA	后腰		比利亚雷尔	西甲	喀麦隆	184	78	24	右脚	80	37	90	69	72	75	68	85	80	56	64	57	71	71	70	82	68	82	70	84	86	86	80	40	40	40	40	40	2	2	6	2	ZAMBO ANGUISSA_后腰_80
658	D. RICE	后腰		西汉姆联	英超	英格兰	185	80	20	右脚	80	50	91	65	76	72	79	78	78	60	76	55	61	72	67	75	83	84	68	84	80	83	83	40	40	40	40	40	2	2	6	2	D. RICE_后腰_80
659	O. ÉDOUARD	中锋				法国	187	83	21	右脚	80	44	90	79	76	74	73	72	65	83	81	75	78	81	79	80	77	77	74	76	48	55	69	40	40	40	40	40	3	3	6	2	O. ÉDOUARD_中锋_80
660	ANDRÉ SILVA	中锋		自由球员	自由球员	葡萄牙	184	84	24	右脚	80	37	89	82	79	81	71	72	60	80	80	65	68	82	78	77	83	83	76	81	44	45	66	40	40	40	40	40	2	3	4	1	ANDRÉ SILVA_中锋_80
661	E. PALACIOS	中前卫		洛沃库森	其它欧洲	阿根廷	177	70	21	右脚	80	44	91	73	80	81	76	82	74	72	62	66	72	81	82	79	70	75	80	84	63	72	79	40	40	40	40	40	3	3	6	2	E. PALACIOS_中前卫_80
662	I. DIOP	中后卫		西汉姆联	英超	法国	194	92	22	右脚	80	42	89	58	70	63	61	69	67	52	81	56	57	73	70	64	83	90	68	85	84	85	82	40	40	40	40	40	2	2	5	2	I. DIOP_中后卫_80
663	J. KOUNDÉ	中后卫		塞维利亚	西甲	法国	178	70	21	右脚	80	44	91	52	75	72	72	73	66	47	76	63	54	81	75	66	83	84	75	77	88	86	81	40	40	40	40	40	2	2	5	2	J. KOUNDÉ_中后卫_80
664	O. VLACHODIMOS	门将		本菲卡	葡甲	希腊	191	76	25	右脚	80	35	86	58	55	50	51	62	64	48	70	63	53	71	74	76	80	78	62	74	61	53	53	89	79	85	89	87	2	2	7	3	O. VLACHODIMOS_门将_80
665	M. DÍAZ	中锋		皇家马德里	西甲	多美尼加	180	76	26	右脚	80	33	87	80	72	75	74	72	66	81	78	80	73	81	77	85	83	81	76	80	51	57	71	40	40	40	40	40	2	2	4	1	M. DÍAZ_中锋_80
666	A. MORELOS	中锋				哥伦比亚	177	79	23	右脚	80	38	89	83	75	71	80	69	65	79	76	72	70	79	77	82	70	86	78	80	50	60	90	40	40	40	40	40	3	3	6	3	A. MORELOS_中锋_80
667	CARLOS SOLER	右前卫		瓦伦西亚	西甲	西班牙	183	72	22	右脚	80	42	89	79	87	82	77	81	82	69	60	77	72	80	83	74	65	65	79	76	62	61	64	40	40	40	40	40	1	2	5	1	CARLOS SOLER_右前卫_80
668	J. MCGINN	中前卫		阿斯顿维拉	英超	苏格兰	175	68	25	左脚	80	35	88	71	78	78	75	80	81	71	60	65	70	76	80	83	70	73	80	86	68	69	80	40	40	40	40	40	3	3	7	2	J. MCGINN_中前卫_80
669	Ç. SÖYÜNCÜ	中后卫		莱斯特城	英超	土耳其	187	80	23	右脚	80	38	90	63	70	65	69	70	72	58	82	55	63	75	71	77	81	85	75	79	83	85	86	40	40	40	40	40	2	3	6	2	Ç. SÖYÜNCÜ_中后卫_80
670	REGUILÓN	左后卫		塞维利亚	西甲	西班牙	178	68	23	左脚	80	38	89	77	72	75	70	69	76	58	68	66	85	88	86	69	64	67	69	88	78	73	76	40	40	40	40	40	1	1	5	1	REGUILÓN_左后卫_80
671	J. WEIGL	后腰		本菲卡	葡甲	德国	186	72	24	右脚	80	37	90	60	81	70	84	84	85	60	70	58	62	66	70	82	78	76	70	80	82	84	81	40	40	40	40	40	2	2	6	2	J. WEIGL_后腰_80
672	O. ZINCHENKO	左后卫		曼城	英超	乌克兰	175	64	23	左脚	80	38	89	73	78	79	80	80	81	64	66	75	81	73	77	78	70	65	80	76	76	80	71	40	40	40	40	40	1	2	6	2	O. ZINCHENKO_左后卫_80
673	E. MENDY	门将			法甲	塞内加尔	197	86	27	右脚	80	32	86	40	55	55	50	58	61	40	70	55	48	61	56	83	82	82	72	62	52	46	49	89	80	84	91	86	1	2	6	2	E. MENDY_门将_80
674	J. IKONÉ	前腰		里尔	法甲	法国	175	73	21	左脚	80	44	90	74	82	85	87	78	73	68	64	77	79	88	89	79	69	67	81	77	52	55	68	40	40	40	40	40	2	2	5	2	J. IKONÉ_前腰_80
675	F. VALVERDE	中前卫		皇家马德里	西甲	乌拉圭	182	78	21	右脚	80	44	90	74	79	78	80	79	77	73	65	68	73	79	78	80	72	74	73	80	64	70	80	40	40	40	40	40	2	3	5	2	F. VALVERDE_中前卫_80
676	A. HARIT	前腰		沙尔克04	其它欧洲	摩洛哥	179	67	22	右脚	80	42	91	75	83	83	85	80	77	73	61	75	78	84	86	77	61	65	83	78	50	55	72	40	40	40	40	40	3	3	4	2	A. HARIT_前腰_80
677	A. WAN-BISSAKA	右后卫		曼联	英超	英格兰	183	72	22	右脚	80	42	90	71	70	77	66	68	66	53	65	55	60	90	89	68	74	76	72	84	82	86	66	40	40	40	40	40	2	2	6	2	A. WAN-BISSAKA_右后卫_80
678	V. CLAESSON	左前卫		克拉斯诺达尔	俄超	瑞典	183	79	27	右脚	80	32	87	80	82	79	78	79	75	76	75	73	75	78	77	83	77	71	79	88	63	59	67	40	40	40	40	40	2	3	6	2	V. CLAESSON_左前卫_80
679	A. EROKHIN	中前卫		泽尼特	俄超	俄罗斯	195	79	30	右脚	80	30	87	77	82	75	75	81	75	74	82	64	70	75	69	80	76	81	72	88	72	69	75	40	40	40	40	40	2	3	5	2	A. EROKHIN_中前卫_80
680	S. MCTOMINAY	中前卫		曼联	英超	苏格兰	193	88	23	右脚	80	38	88	70	79	74	75	80	80	69	72	63	64	73	69	78	78	82	77	84	75	75	78	40	40	40	40	40	2	2	5	2	S. MCTOMINAY_中前卫_80
681	FERRÁN TORRES	右边锋		瓦伦西亚	西甲	西班牙	184	77	19	右脚	80	53	93	81	86	86	83	73	73	72	60	64	81	86	83	61	60	60	83	81	48	56	58	40	40	40	40	40	3	3	6	2	FERRÁN TORRES_右边锋_80
682	N. DE LA CRUZ	前腰		河床	阿甲	乌拉圭	167	65	22	右脚	80	42	90	75	82	83	84	78	75	71	62	76	80	82	87	80	76	63	86	79	52	53	68	40	40	40	40	40	3	3	6	2	N. DE LA CRUZ_前腰_80
683	M. SAMATTA	中锋		阿斯顿维拉	英超	坦桑尼亚	179	70	27	右脚	80	32	88	82	74	76	70	68	63	84	81	77	70	85	84	79	86	74	70	72	51	56	68	40	40	40	40	40	2	3	6	2	M. SAMATTA_中锋_80
684	JUNIOR FIRPO	左后卫		巴塞罗那	西甲	西班牙	184	78	23	左脚	80	38	90	76	73	75	69	72	75	70	75	60	79	87	79	68	78	76	66	83	73	76	71	40	40	40	40	40	2	3	6	2	JUNIOR FIRPO_左后卫_80
685	A. MARTYNOVICH	中后卫		克拉斯诺达尔	俄超	白俄罗斯	192	83	32	右脚	80	29	88	59	67	62	57	79	79	57	85	63	73	72	67	79	82	86	73	80	84	80	84	40	40	40	40	40	2	2	6	2	A. MARTYNOVICH_中后卫_80
686	E. HAALAND	中锋		自由球员	自由球员	挪威	194	87	19	左脚	80	53	93	76	77	77	79	71	64	84	82	61	65	83	80	80	82	86	67	73	56	57	70	40	40	40	40	40	2	3	5	2	E. HAALAND_中锋_80
687	XAVI	中前卫		萨德	亚冠	西班牙	170	67	39	右脚	80	16	85	78	86	84	84	92	89	71	59	86	85	61	61	73	65	63	75	69	67	61	57	40	40	40	40	40	1	2	6	3	XAVI_中前卫_80
688	B. GOMIS	中锋		希拉尔	亚冠	法国	184	77	34	右脚	80	26	87	81	78	73	74	76	67	83	76	59	65	73	78	82	78	85	80	76	50	60	75	40	40	40	40	40	3	4	6	3	B. GOMIS_中锋_80
689	SOUZA	后腰		阿赫利	亚冠	巴西	188	80	30	右脚	80	30	88	70	75	75	77	79	74	65	74	60	64	74	72	79	77	85	69	82	82	85	74	40	40	40	40	40	2	3	7	3	SOUZA_后腰_80
